"5e9d0d95eda69955f709d1eb","Republic of the Marshall Islands","SpaceX","Falcon 1","rocket",false,2,0,6700000,40
"5e9d0d95eda69973a809d1ec","United States","SpaceX","Falcon 9","rocket",true,2,0,50000000,98
"5e9d0d95eda69974db09d1ed","United States","SpaceX","Falcon Heavy","rocket",true,2,2,90000000,100
"5e9d0d96eda699382d09d1ee","United States","SpaceX","Starship","rocket",false,2,0,7000000,0
